FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
171008;0000;7;;;
171009;0000;12;;;
171010;0000;21;;;
171011;0000;8;;;
171012;0000;6;;;
171013;0000;6;;;
171014;0000;5;;;
171015;0000;5;;;
171016;0000;8;;;
171017;0000;9;;;
171018;0000;4;;;
171019;0000;14;;;
171020;0000;6;;;
171021;0000;5;;;
171022;0000;7;;;
171023;0000;12;;;
171024;0000;7;;;
171025;0000;6;;;
171026;0000;6;;;
171027;0000;4;;;
171028;0000;5;;;
171029;0000;5;;;
171030;0000;6;;;
171031;0000;8;;;
171101;0000;11;;;
171102;0000;18;;;
171103;0000;9;;;
171104;0000;12;;;
171105;0000;7;;;
171106;0000;4;;;
171107;0000;5;;;
171108;0000;9;;;
171109;0000;7;;;
171110;0000;5;;;
171111;0000;5;;;
171112;0000;3;;;
171113;0000;3;;;
171114;0000;6;;;
171115;0000;5;;;
171116;0000;7;;;
171117;0000;7;;;
171118;0000;5;;;
171119;0000;5;;;
171120;0000;6;;;
171121;0000;6;;;
171122;0000;4;;;
171123;0000;8;;;
171124;0000;6;;;
171125;0000;4;;;
171126;0000;4;;;
171127;0000;8;;;
171128;0000;12;;;
171129;0000;8;;;
171130;0000;7;;;
171201;0000;8;;;
171202;0000;10;;;
171203;0000;8;;;
171204;0000;6;;;
171205;0000;6;;;
171206;0000;6;;;
171207;0000;6;;;
171208;0000;6;;;
171209;0000;4;;;
171210;0000;3;;;
171211;0000;8;;;
171212;0000;7;;;
171213;0000;4;;;
171214;0000;3;;;
171215;0000;2;;;
171216;0000;4;;;
171217;0000;7;;;
171218;0000;7;;;
171219;0000;5;;;
171220;0000;5;;;
171221;0000;7;;;
171222;0000;8;;;
171223;0000;5;;;
171224;0000;4;;;
171225;0000;2;;;
171226;0000;3;;;
171227;0000;4;;;
171228;0000;5;;;
171229;0000;4;;;
171230;0000;3;;;
171231;0000;4;;;
180101;0000;4;;;
180102;0000;2;;;
180103;0000;2;;;
180104;0000;5;;;
180105;0000;4;;;
180106;0000;5;;;
180107;0000;2;;;
180108;0000;4;;;
180109;0000;4;;;
180110;0000;5;;;
180111;0000;5;;;
180112;0000;4;;;
180113;0000;6;;;
180114;0000;6;;;
180115;0000;7;;;
180116;0000;5;;;
180117;0000;3;;;
180118;0000;3;;;
180119;0000;4;;;
180120;0000;4;;;
180121;0000;4;;;
180122;0000;;;4;
180123;0000;;;1;
180124;0000;;;1;
180125;0000;;;3;
180126;0000;3;;;
180127;0000;3;;;
180128;0000;3;;;
180129;0000;6;;;
180130;0000;3;;;
180131;0000;4;;;
180201;0000;5;;;
180202;0000;4;;;
180203;0000;2;;;
180204;0000;2;;;
180205;0000;4;;;
180206;0000;3;;;
180207;0000;3;;;
180208;0000;3;;;
180209;0000;5;;;
180210;0000;4;;;
180211;0000;3;;;
180212;0000;3;;;
180213;0000;4;;;
180214;0000;4;;;
180215;0000;3;;;
180216;0000;2;;;
180217;0000;1;;;
180218;0000;3;;;
180219;0000;5;;;
180220;0000;3;;;
180221;0000;5;;;
180222;0000;6;;;
180223;0000;3;;;
180224;0000;3;;;
180225;0000;2;;;
180226;0000;3;;;
180227;0000;4;;;
180228;0000;2;;;
180301;0000;3;;;
180302;0000;4;;;
180303;0000;3;;;
180304;0000;5;;;
180305;0000;3;;;
180306;0000;4;;;
180307;0000;5;;;
180308;0000;4;;;
180309;0000;9;;;
180310;0000;6;;;
180311;0000;7;;;
180312;0000;5;;;
180313;0000;9;;;
180314;0000;9;;;
180315;0000;17;;;
180316;0000;11;;;
180317;0000;7;;;
180318;0000;10;;;
180319;0000;6;;;
180320;0000;5;;;
180321;0000;15;;;
180322;0000;5;;;
180323;0000;6;;;
180324;0000;5;;;
180325;0000;5;;;
180326;0000;5;;;
180327;0000;6;;;
180328;0000;12;;;
180329;0000;5;;;
180330;0000;6;;;
180331;0000;4;;;
180401;0000;6;;;
180402;0000;12;;;
180403;0000;8;;;
180404;0000;8;;;
180405;0000;12;;;
180406;0000;;;;
180407;0000;36;;;
180408;0000;30;;;
180409;0000;18;;;
180410;0000;6;;;
180411;0000;20;;;
180412;0000;29;;;
180413;0000;23;;;
180414;0000;48;;;
180415;0000;43;;;
180416;0000;13;;;
180417;0000;23;;;
180418;0000;24;;;
180419;0000;24;;;
180420;0000;16;;;
180421;0000;20;;;
180422;0000;7;;;
180423;0000;7;;;
180424;0000;45;;;
180425;0000;46;;;
180426;0000;18;;;
180427;0000;18;;;
180428;0000;15;;;
180429;0000;90;;;
180430;0000;70;;;
180501;0000;11;;;
180502;0000;11;;;
180503;0000;10;;;
180504;0000;28;;;
180505;0000;34;;;
180506;0000;49;;;
180507;0000;30;;;
180508;0000;18;;;
180509;0000;20;;;
180510;0000;43;;;
180511;0000;40;;;
180512;0000;70;;;
180513;0000;9;;;
180514;0000;11;;;
180515;0000;39;;;
180516;0000;56;;;
180517;0000;10;;;
180518;0000;62;;;
180519;0000;79;;;
180520;0000;12;;;
180521;0000;45;;;
180522;0000;113;;;
180523;0000;172;;;
180524;0000;107;;;
180525;0000;56;;;
180526;0000;19;;;
180527;0000;12;;;
180528;0000;39;;;
180529;0000;35;;;
180530;0000;32;;;
180531;0000;12;;;
180601;0000;31;;;
180602;0000;184;;;
180603;0000;146;;;
180604;0000;107;;;
180605;0000;71;;;
180606;0000;80;;;
180607;0000;80;;;
180608;0000;29;;;
180609;0000;22;;;
180610;0000;50;;;
180611;0000;70;;;
180612;0000;63;;;
180613;0000;116;;;
180614;0000;51;;;
180615;0000;44;;;
180616;0000;129;;;
180617;0000;43;;;
180618;0000;18;;;
180619;0000;38;;;
180620;0000;30;;;
180621;0000;50;;;
180622;0000;41;;;
180623;0000;13;;;
180624;0000;38;;;
180625;0000;19;;;
180626;0000;12;;;
180627;0000;17;;;
180628;0000;46;;;
180629;0000;15;;;
180630;0000;22;;;
180701;0000;34;;;
180702;0000;52;;;
180703;0000;69;;;
180704;0000;5;;;
180705;0000;11;;;
180706;0000;21;;;
180707;0000;22;;;
180708;0000;12;;;
180709;0000;79;;;
180710;0000;66;;;
180711;0000;61;;;
180712;0000;25;;;
180713;0000;10;;;
180714;0000;20;;;
180715;0000;50;;;
180716;0000;33;;;
180717;0000;22;;;
180718;0000;41;;;
180719;0000;49;;;
180720;0000;71;;;
180721;0000;47;;;
180722;0000;65;;;
180723;0000;38;;;
180724;0000;116;;;
180725;0000;128;;;
180726;0000;145;;;
180727;0000;58;;;
180728;0000;54;;;
180729;0000;32;;;
180730;0000;27;;;
180731;0000;16;;;
180801;0000;70;;;
180802;0000;52;;;
180803;0000;32;;;
180804;0000;41;;;
180805;0000;7;;;
180806;0000;7;;;
180807;0000;40;;;
180808;0000;87;;;
180809;0000;92;;;
180810;0000;96;;;
180811;0000;86;;;
180812;0000;19;;;
180813;0000;32;;;
180814;0000;42;;;
180815;0000;43;;;
180816;0000;82;;;
180817;0000;20;;;
180818;0000;27;;;
180819;0000;14;;;
180820;0000;79;;;
180821;0000;71;;;
180822;0000;18;;;
180823;0000;12;;;
180824;0000;23;;;
180825;0000;25;;;
180826;0000;24;;;
180827;0000;30;;;
180828;0000;16;;;
180829;0000;14;;;
180830;0000;58;;;
180831;0000;38;;;
180901;0000;28;;;
180902;0000;17;;;
180903;0000;25;;;
180904;0000;29;;;
180905;0000;12;;;
180906;0000;9;;;
180907;0000;9;;;
180908;0000;7;;;
180909;0000;14;;;
180910;0000;22;;;
180911;0000;21;;;
180912;0000;6;;;
180913;0000;7;;;
180914;0000;19;;;
180915;0000;24;;;
180916;0000;16;;;
180917;0000;8;;;
180918;0000;9;;;
180919;0000;9;;;
180920;0000;5;;;
180921;0000;;;;
180922;0000;5;;;
180923;0000;8;;;
180924;0000;26;;;
180925;0000;18;;;
180926;0000;22;;;
180927;0000;8;;;
180928;0000;4;;;
180929;0000;5;;;
180930;0000;6;;;
181001;0000;19;;;
181002;0000;16;;;
181003;0000;8;;;
181004;0000;6;;;
181005;0000;20;;;
181006;0000;15;;;
181007;0000;12;;;
181008;0000;6;;;
181009;0000;8;;;
181010;0000;7;;;
181011;0000;5;;;
181012;0000;11;;;
181013;0000;15;;;
181014;0000;11;;;
181015;0000;7;;;
181016;0000;4;;;
181017;0000;16;;;
181018;0000;5;;;
181019;0000;5;;;
181020;0000;6;;;
181021;0000;10;;;
181022;0000;6;;;
181023;0000;12;;;
181024;0000;5;;;
181025;0000;12;;;
181026;0000;4;;;
181027;0000;4;;;
181028;0000;3;;;
181029;0000;2;;;
181030;0000;3;;;
181031;0000;5;;;
181101;0000;7;;;
181102;0000;3;;;
181103;0000;5;;;
181104;0000;4;;;
181105;0000;9;;;
181106;0000;4;;;
181107;0000;5;;;
181108;0000;6;;;
181109;0000;7;;;
181110;0000;11;;;
181111;0000;4;;;
181112;0000;8;;;
181113;0000;5;;;
181114;0000;4;;;
181115;0000;4;;;
181116;0000;8;;;
181117;0000;5;;;
181118;0000;4;;;
181119;0000;3;;;
181120;0000;5;;;
181121;0000;1;;;
181122;0000;3;;;
181123;0000;4;;;
181124;0000;4;;;
181125;0000;3;;;
181126;0000;2;;;
181127;0000;3;;;
181128;0000;3;;;
181129;0000;2;;;
181130;0000;4;;;
181201;0000;3;;;
181202;0000;4;;;
181203;0000;6;;;
181204;0000;3;;;
181205;0000;2;;;
181206;0000;3;;;
181207;0000;6;;;
181208;0000;5;;;
181209;0000;2;;;
181210;0000;4;;;
181211;0000;1;;;
181212;0000;1;;;
181213;0000;2;;;
181214;0000;2;;;
181215;0000;2;;;
181216;0000;2;;;
181217;0000;2;;;
181218;0000;3;;;
181219;0000;2;;;
181220;0000;1;;;
181221;0000;2;;;
181222;0000;3;;;
181223;0000;2;;;
181224;0000;1;;;
181225;0000;1;;;
181226;0000;6;;;
181227;0000;6;;;
181228;0000;1;;;
181229;0000;3;;;
181230;0000;5;;;
181231;0000;3;;;
190101;0000;;2;;
190102;0000;;1;;
190103;0000;;1;;
190104;0000;;2;;
190105;0000;;2;;
190106;0000;;1;;
190107;0000;;1;;
190108;0000;;2;;
190109;0000;;2;;
190110;0000;;1;;
190111;0000;;1;;
190112;0000;;3;;
190113;0000;;1;;
190114;0000;;2;;
190115;0000;;3;;
190116;0000;;1;;
190117;0000;;2;;
190118;0000;;;2;
190119;0000;;;1;
190120;0000;;;1;
190121;0000;;;1;
190122;0000;;1;;
190123;0000;;1;;
190124;0000;;1;;
190125;0000;;2;;
190126;0000;;2;;
190127;0000;;2;;
190128;0000;;1;;
190129;0000;;1;;
190130;0000;;2;;
190131;0000;;4;;
190201;0000;;17;;
190202;0000;;6;;
190203;0000;;11;;
190204;0000;;46;;
190205;0000;;3;;
190206;0000;;2;;
190207;0000;;2;;
190208;0000;;5;;
190209;0000;;3;;
190210;0000;;2;;
190211;0000;;2;;
190212;0000;;3;;
190213;0000;;10;;
190214;0000;;3;;
190215;0000;;10;;
190216;0000;;33;;
190217;0000;;11;;
190218;0000;;2;;
190219;0000;;2;;
190220;0000;;1;;
190221;0000;;2;;
190222;0000;;1;;
190223;0000;;1;;
190224;0000;;2;;
190225;0000;;3;;
190226;0000;;2;;
190227;0000;;3;;
190228;0000;;4;;
190301;0000;;3;;
190302;0000;;1;;
190303;0000;;1;;
190304;0000;;3;;
190305;0000;;7;;
190306;0000;;4;;
190307;0000;;1;;
190308;0000;;;1;
190309;0000;;;;
190310;0000;;15;;
190311;0000;;4;;
190312;0000;;4;;
190313;0000;;3;;
190314;0000;;2;;
190315;0000;;3;;
190316;0000;;3;;
190317;0000;;1;;
190318;0000;;2;;
190319;0000;;6;;
190320;0000;;2;;
190321;0000;;2;;
190322;0000;;3;;
190323;0000;;7;;
190324;0000;;4;;
190325;0000;;13;;
190326;0000;;23;;
190327;0000;;19;;
190328;0000;;15;;
190329;0000;;22;;
190330;0000;;33;;
190331;0000;;14;;
190401;0000;;9;;
190402;0000;;6;;
190403;0000;;10;;
190404;0000;;6;;
190405;0000;;9;;
190406;0000;;8;;
190407;0000;;10;;
190408;0000;;4;;
190409;0000;;7;;
190410;0000;;5;;
190411;0000;;8;;
190412;0000;;8;;
190413;0000;;6;;
190414;0000;;8;;
190415;0000;;15;;
190416;0000;;32;;
190417;0000;;15;;
190418;0000;;16;;
190419;0000;;16;;
190420;0000;;34;;
190421;0000;;16;;
190422;0000;;12;;
190423;0000;;18;;
190424;0000;;86;;
190425;0000;;65;;
190426;0000;;32;;
190427;0000;;39;;
190428;0000;;18;;
190429;0000;;7;;
190430;0000;;17;;
190501;0000;;12;;
190502;0000;;5;;
190503;0000;;4;;
190504;0000;;8;;
190505;0000;;10;;
190506;0000;;7;;
190507;0000;;11;;
190508;0000;;15;;
190509;0000;;35;;
190510;0000;;42;;
190511;0000;;25;;
190512;0000;;18;;
190513;0000;;22;;
190514;0000;;90;;
190515;0000;;100;;
190516;0000;;44;;
190517;0000;;17;;
190518;0000;;45;;
190519;0000;;35;;
190520;0000;;23;;
190521;0000;;70;;
190522;0000;;65;;
190523;0000;;67;;
190524;0000;;95;;
190525;0000;;105;;
190526;0000;;64;;
190527;0000;;39;;
190528;0000;;77;;
190529;0000;;32;;
190530;0000;;5;;
190531;0000;;3;;
190601;0000;;10;;
190602;0000;;23;;
190603;0000;;23;;
190604;0000;;7;;
190605;0000;;12;;
190606;0000;;23;;
190607;0000;;24;;
190608;0000;;16;;
190609;0000;;8;;
190610;0000;;17;;
190611;0000;;32;;
190612;0000;;36;;
190613;0000;;22;;
190614;0000;;21;;
190615;0000;;40;;
190616;0000;;40;;
190617;0000;;101;;
190618;0000;;52;;
190619;0000;;76;;
190620;0000;;74;;
190621;0000;;18;;
190622;0000;;42;;
190623;0000;;12;;
190624;0000;;23;;
190625;0000;;21;;
190626;0000;;12;;
190627;0000;;25;;
190628;0000;;22;;
190629;0000;;33;;
190630;0000;;31;;
190701;0000;;47;;
190702;0000;;6;;
190703;0000;;14;;
190704;0000;;23;;
190705;0000;;13;;
190706;0000;;72;;
190707;0000;;25;;
190708;0000;;24;;
190709;0000;;8;;
190710;0000;;19;;
190711;0000;;23;;
190712;0000;;19;;
190713;0000;;14;;
190714;0000;;26;;
190715;0000;;72;;
190716;0000;;78;;
190717;0000;;9;;
190718;0000;;40;;
190719;0000;;36;;
190720;0000;;5;;
190721;0000;;3;;
190722;0000;;23;;
190723;0000;;11;;
190724;0000;;43;;
190725;0000;;38;;
190726;0000;;28;;
190727;0000;;49;;
190728;0000;;14;;
190729;0000;;5;;
190730;0000;;4;;
190731;0000;;7;;
190801;0000;;7;;
190802;0000;;30;;
190803;0000;;38;;
190804;0000;;66;;
190805;0000;;19;;
190806;0000;;28;;
190807;0000;;41;;
190808;0000;;9;;
190809;0000;;47;;
190810;0000;;37;;
190811;0000;;7;;
190812;0000;;;17;
190813;0000;;59;;
190814;0000;;68;;
190815;0000;;34;;
190816;0000;;21;;
190817;0000;;12;;
190818;0000;;25;;
190819;0000;;23;;
190820;0000;;51;;
190821;0000;;12;;
190822;0000;;59;;
190823;0000;;45;;
190824;0000;;28;;
190825;0000;;16;;
190826;0000;;20;;
190827;0000;;18;;
190828;0000;;17;;
190829;0000;;22;;
190830;0000;;13;;
190831;0000;;7;;
190901;0000;;5;;
190902;0000;;9;;
190903;0000;;26;;
190904;0000;;68;;
190905;0000;;35;;
190906;0000;;18;;
190907;0000;;13;;
190908;0000;;15;;
190909;0000;;15;;
190910;0000;;31;;
190911;0000;;28;;
190912;0000;;22;;
190913;0000;;16;;
190914;0000;;10;;
190915;0000;;10;;
190916;0000;;23;;
190917;0000;;10;;
190918;0000;;10;;
190919;0000;;17;;
190920;0000;;23;;
190921;0000;;17;;
190922;0000;;10;;
190923;0000;;10;;
190924;0000;;7;;
190925;0000;;4;;
190926;0000;;13;;
190927;0000;;14;;
190928;0000;;11;;
190929;0000;;11;;
