FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
161005;0000;31,8706;;;
161006;0000;11,5079;;;
161007;0000;23,3325;;;
161008;0000;18,2556;;;
161009;0000;20,6421;;;
161010;0000;8,44946;;;
161011;0000;21,2192;;;
161012;0000;17,9769;;;
161013;0000;12,3145;;;
161014;0000;17,97;;;
161015;0000;14,2433;;;
161016;0000;18,7324;;;
161017;0000;14,45;;;
161018;0000;25,8733;;;
161019;0000;17,2067;;;
161020;0000;11,3926;;;
161021;0000;8,28563;;;
161022;0000;8,55463;;;
161023;0000;12,7291;;;
161024;0000;9,63174;;;
161025;0000;5,67059;;;
161026;0000;4,98692;;;
161027;0000;6,98587;;;
161028;0000;5,49225;;;
161029;0000;5,63971;;;
161030;0000;2,85475;;;
161031;0000;13,637;;;
161101;0000;21,0573;;;
161102;0000;12,077;;;
161103;0000;5,20837;;;
161104;0000;2,37409;;;
161105;0000;3,14392;;;
161106;0000;4,13229;;;
161107;0000;5,15305;;;
161108;0000;5,88783;;;
161109;0000;6,50056;;;
161110;0000;7,7315;;;
161111;0000;7,78719;;;
161112;0000;5,51279;;;
161113;0000;4,85879;;;
161114;0000;4,9233;;;
161115;0000;7,01077;;;
161116;0000;;;;
161117;0000;;;;
161118;0000;5,29339;;;
161119;0000;6,76862;;;
161120;0000;6,64333;;;
161121;0000;8,3625;;;
161122;0000;14,1713;;;
161123;0000;9,52542;;;
161124;0000;11,893;;;
161125;0000;15,4205;;;
161126;0000;3,77217;;;
161127;0000;1,48292;;;
161128;0000;3,49696;;;
161129;0000;4,63313;;;
161130;0000;5,45695;;;
161201;0000;2,61237;;;
161202;0000;4,46142;;;
161203;0000;4,80904;;;
161204;0000;4,68854;;;
161205;0000;3,38737;;;
161206;0000;5,01337;;;
161207;0000;3,20687;;;
161208;0000;3,64917;;;
161209;0000;3,87212;;;
161210;0000;1,95283;;;
161211;0000;2,313;;;
161212;0000;3,66341;;;
161213;0000;3,77579;;;
161214;0000;4,82271;;;
161215;0000;3,22842;;;
161216;0000;3,99142;;;
161217;0000;3,51287;;;
161218;0000;3,20842;;;
161219;0000;3,55604;;;
161220;0000;5,05842;;;
161221;0000;3,74437;;;
161222;0000;4,03706;;;
161223;0000;2,64675;;;
161224;0000;3,40337;;;
161225;0000;3,55262;;;
161226;0000;2,88996;;;
161227;0000;3,34566;;;
161228;0000;2,66141;;;
161229;0000;3,01562;;;
161230;0000;2,32812;;;
161231;0000;7,33117;;;
170101;0000;6,45721;;;
170102;0000;1,88379;;;
170103;0000;2,63139;;;
170104;0000;3,94329;;;
170105;0000;4,91358;;;
170106;0000;3,7515;;;
170107;0000;4,07633;;;
170108;0000;1,833;;;
170109;0000;;;1;
170110;0000;;;2,25191;
170111;0000;3,11558;;;
170112;0000;3,02504;;;
170113;0000;3,48877;;;
170114;0000;2,38483;;;
170115;0000;2,48804;;;
170116;0000;2,43213;;;
170117;0000;;;1,63638;
170118;0000;;;1,05854;
170119;0000;;;1,01508;
170120;0000;;;1,30169;
170121;0000;2,37929;;;
170122;0000;1,54725;;;
170123;0000;2,28754;;;
170124;0000;1,42154;;;
170125;0000;1,61896;;;
170126;0000;2,212;;;
170127;0000;1,58692;;;
170128;0000;2,07383;;;
170129;0000;2,30346;;;
170130;0000;2,80854;;;
170131;0000;1,95575;;;
170201;0000;5,34429;;;
170202;0000;2,03691;;;
170203;0000;5,28758;;;
170204;0000;2,36496;;;
170205;0000;1,42312;;;
170206;0000;1,95191;;;
170207;0000;2,03583;;;
170208;0000;2,15112;;;
170209;0000;3,79025;;;
170210;0000;2,28583;;;
170211;0000;1,98879;;;
170212;0000;1,60125;;;
170213;0000;4,22787;;;
170214;0000;2,62375;;;
170215;0000;1,72804;;;
170216;0000;3,6695;;;
170217;0000;4,4685;;;
170218;0000;2,18742;;;
170219;0000;1,73725;;;
170220;0000;1,35821;;;
170221;0000;1,17204;;;
170222;0000;1,19083;;;
170223;0000;1,43575;;;
170224;0000;1,40446;;;
170225;0000;1,45458;;;
170226;0000;1,93496;;;
170227;0000;3,68275;;;
170228;0000;4,69604;;;
170301;0000;4,38071;;;
170302;0000;4,90195;;;
170303;0000;4,77354;;;
170304;0000;3,48632;;;
170305;0000;3,872;;;
170306;0000;5,02795;;;
170307;0000;7,97266;;;
170308;0000;11,1869;;;
170309;0000;3,64492;;;
170310;0000;4,15612;;;
170311;0000;5,85641;;;
170312;0000;7,33967;;;
170313;0000;3,29208;;;
170314;0000;2,17413;;;
170315;0000;5,64025;;;
170316;0000;8,96637;;;
170317;0000;15,5351;;;
170318;0000;2,14367;;;
170319;0000;2,46708;;;
170320;0000;4,83504;;;
170321;0000;6,22875;;;
170322;0000;11,7784;;;
170323;0000;10,8667;;;
170324;0000;43,1437;;;
170325;0000;37,0023;;;
170326;0000;7,06825;;;
170327;0000;8,81204;;;
170328;0000;11,4095;;;
170329;0000;12,2156;;;
170330;0000;13,5055;;;
170331;0000;14,399;;;
170401;0000;22,1609;;;
170402;0000;17,617;;;
170403;0000;21,1772;;;
170404;0000;17,7505;;;
170405;0000;14,877;;;
170406;0000;27,0273;;;
170407;0000;21,304;;;
170408;0000;41,0323;;;
170409;0000;42,7946;;;
170410;0000;14,4111;;;
170411;0000;9,02133;;;
170412;0000;18,1262;;;
170413;0000;31,5275;;;
170414;0000;58,7425;;;
170415;0000;26,8754;;;
170416;0000;21,6369;;;
170417;0000;13,6784;;;
170418;0000;17,7715;;;
170419;0000;12,8013;;;
170420;0000;16,6335;;;
170421;0000;30,1672;;;
170422;0000;43,4634;;;
170423;0000;48,5025;;;
170424;0000;32,5084;;;
170425;0000;18,9089;;;
170426;0000;27,0921;;;
170427;0000;16,4781;;;
170428;0000;11,7804;;;
170429;0000;44,6627;;;
170430;0000;42,4678;;;
170501;0000;11;;;
170502;0000;32;;;
170503;0000;54;;;
170504;0000;23;;;
170505;0000;16;;;
170506;0000;16;;;
170507;0000;24;;;
170508;0000;63;;;
170509;0000;93;;;
170510;0000;57;;;
170511;0000;12;;;
170512;0000;11;;;
170513;0000;11;;;
170514;0000;21;;;
170515;0000;67;;;
170516;0000;12;;;
170517;0000;29;;;
170518;0000;48;;;
170519;0000;88;;;
170520;0000;32;;;
170521;0000;21;;;
170522;0000;75;;;
170523;0000;125;;;
170524;0000;90;;;
170525;0000;100;;;
170526;0000;198;;;
170527;0000;86;;;
170528;0000;49;;;
170529;0000;41;;;
170530;0000;41;;;
170531;0000;96;;;
170601;0000;111;;;
170602;0000;55;;;
170603;0000;25;;;
170604;0000;63;;;
170605;0000;133;;;
170606;0000;30;;;
170607;0000;24;;;
170608;0000;34;;;
170609;0000;27;;;
170610;0000;31;;;
170611;0000;150;;;
170612;0000;100;;;
170613;0000;55;;;
170614;0000;28;;;
170615;0000;6;;;
170616;0000;27;;;
170617;0000;39;;;
170618;0000;162;;;
170619;0000;172;;;
170620;0000;57;;;
170621;0000;8;;;
170622;0000;19;;;
170623;0000;53;;;
170624;0000;48;;;
170625;0000;5;;;
170626;0000;49;;;
170627;0000;81;;;
170628;0000;63;;;
170629;0000;31;;;
170630;0000;47;;;
170701;0000;49;;;
170702;0000;52;;;
170703;0000;16;;;
170704;0000;43;;;
170705;0000;24;;;
170706;0000;49;;;
170707;0000;30;;;
170708;0000;26;;;
170709;0000;104;;;
170710;0000;159;;;
170711;0000;128;;;
170712;0000;30;;;
170713;0000;13;;;
170714;0000;16;;;
170715;0000;65;;;
170716;0000;179;;;
170717;0000;195;;;
170718;0000;150;;;
170719;0000;94;;;
170720;0000;62;;;
170721;0000;48;;;
170722;0000;31;;;
170723;0000;44;;;
170724;0000;35;;;
170725;0000;86;;;
170726;0000;37;;;
170727;0000;30;;;
170728;0000;18;;;
170729;0000;58;;;
170730;0000;108;;;
170731;0000;91;;;
170801;0000;87;;;
170802;0000;159;;;
170803;0000;204;;;
170804;0000;101;;;
170805;0000;13;;;
170806;0000;31;;;
170807;0000;27;;;
170808;0000;7;;;
170809;0000;12;;;
170810;0000;8;;;
170811;0000;36;;;
170812;0000;20;;;
170813;0000;12;;;
170814;0000;13;;;
170815;0000;52;;;
170816;0000;60;;;
170817;0000;14;;;
170818;0000;10;;;
170819;0000;50;;;
170820;0000;82;;;
170821;0000;54;;;
170822;0000;15;;;
170823;0000;7;;;
170824;0000;15;;;
170825;0000;44;;;
170826;0000;26;;;
170827;0000;25;;;
170828;0000;64;;;
170829;0000;98;;;
170830;0000;85;;;
170831;0000;32;;;
170901;0000;19;;;
170902;0000;56;;;
170903;0000;42;;;
170904;0000;77;;;
170905;0000;46;;;
170906;0000;46;;;
170907;0000;49;;;
170908;0000;53;;;
170909;0000;44;;;
170910;0000;38;;;
170911;0000;27;;;
170912;0000;37;;;
170913;0000;10;;;
170914;0000;30;;;
170915;0000;57;;;
170916;0000;47;;;
170917;0000;31;;;
170918;0000;12;;;
170919;0000;13;;;
170920;0000;17;;;
170921;0000;46;;;
170922;0000;42;;;
170923;0000;27;;;
170924;0000;43;;;
170925;0000;44;;;
170926;0000;26;;;
170927;0000;22;;;
170928;0000;23;;;
170929;0000;15;;;
170930;0000;9;;;
171001;0000;9;;;
171002;0000;8;;;
171003;0000;6;;;
171004;0000;8;;;
171005;0000;8;;;
171006;0000;13;;;
171007;0000;11;;;
171008;0000;11;;;
171009;0000;16;;;
171010;0000;25;;;
171011;0000;16;;;
171012;0000;14;;;
171013;0000;6;;;
171014;0000;6;;;
171015;0000;5;;;
171016;0000;9;;;
171017;0000;14;;;
171018;0000;9;;;
171019;0000;22;;;
171020;0000;9;;;
171021;0000;20;;;
171022;0000;7;;;
171023;0000;19;;;
171024;0000;13;;;
171025;0000;12;;;
171026;0000;7;;;
171027;0000;4;;;
171028;0000;5;;;
171029;0000;;;;
171030;0000;7;;;
171031;0000;6;;;
171101;0000;9;;;
171102;0000;11;;;
171103;0000;14;;;
171104;0000;9;;;
171105;0000;5;;;
171106;0000;3;;;
171107;0000;4;;;
171108;0000;12;;;
171109;0000;6;;;
171110;0000;4;;;
171111;0000;5;;;
171112;0000;2;;;
171113;0000;1;;;
171114;0000;3;;;
171115;0000;3;;;
171116;0000;5;;;
171117;0000;7;;;
171118;0000;6;;;
171119;0000;3;;;
171120;0000;5;;;
171121;0000;6;;;
171122;0000;3;;;
171123;0000;5;;;
171124;0000;6;;;
171125;0000;5;;;
171126;0000;3;;;
171127;0000;7;;;
171128;0000;10;;;
171129;0000;6;;;
171130;0000;4;;;
171201;0000;6;;;
171202;0000;6;;;
171203;0000;5;;;
171204;0000;5;;;
171205;0000;4;;;
171206;0000;3;;;
171207;0000;6;;;
171208;0000;3;;;
171209;0000;3;;;
171210;0000;3;;;
171211;0000;6;;;
171212;0000;9;;;
171213;0000;2;;;
171214;0000;2;;;
171215;0000;1;;;
171216;0000;5;;;
171217;0000;5;;;
171218;0000;4;;;
171219;0000;4;;;
171220;0000;3;;;
171221;0000;3;;;
171222;0000;5;;;
171223;0000;4;;;
171224;0000;2;;;
171225;0000;1;;;
171226;0000;2;;;
171227;0000;3;;;
171228;0000;3;;;
171229;0000;3;;;
171230;0000;2;;;
171231;0000;3;;;
180101;0000;3;;;
180102;0000;1;;;
180103;0000;1;;;
180104;0000;3;;;
180105;0000;2;;;
180106;0000;3;;;
180107;0000;1;;;
180108;0000;;;1;
180109;0000;;;1;
180110;0000;;;1;
180111;0000;;;1;
180112;0000;3;;;
180113;0000;5;;;
180114;0000;3;;;
180115;0000;4;;;
180116;0000;5;;;
180117;0000;2;;;
180118;0000;2;;;
180119;0000;3;;;
180120;0000;2;;;
180121;0000;3;;;
180122;0000;4;;;
180123;0000;3;;;
180124;0000;5;;;
180125;0000;5;;;
180126;0000;3;;;
180127;0000;3;;;
180128;0000;2;;;
180129;0000;4;;;
180130;0000;2;;;
180131;0000;4;;;
180201;0000;6;;;
180202;0000;3;;;
180203;0000;1;;;
180204;0000;1;;;
180205;0000;2;;;
180206;0000;2;;;
180207;0000;2;;;
180208;0000;3;;;
180209;0000;3;;;
180210;0000;4;;;
180211;0000;4;;;
180212;0000;3;;;
180213;0000;4;;;
180214;0000;3;;;
180215;0000;3;;;
180216;0000;2;;;
180217;0000;2;;;
180218;0000;3;;;
180219;0000;4;;;
180220;0000;2;;;
180221;0000;4;;;
180222;0000;5;;;
180223;0000;2;;;
180224;0000;2;;;
180225;0000;2;;;
180226;0000;2;;;
180227;0000;2;;;
180228;0000;2;;;
180301;0000;3;;;
180302;0000;3;;;
180303;0000;4;;;
180304;0000;4;;;
180305;0000;4;;;
180306;0000;5;;;
180307;0000;7;;;
180308;0000;4;;;
180309;0000;;;5;
180310;0000;;;1;
180311;0000;;;1;
180312;0000;;;6;
180313;0000;11;;;
180314;0000;14;;;
180315;0000;18;;;
180316;0000;12;;;
180317;0000;16;;;
180318;0000;25;;;
180319;0000;22;;;
180320;0000;10;;;
180321;0000;15;;;
180322;0000;8;;;
180323;0000;12;;;
180324;0000;15;;;
180325;0000;19;;;
180326;0000;15;;;
180327;0000;11;;;
180328;0000;15;;;
180329;0000;6;;;
180330;0000;10;;;
180331;0000;8;;;
180401;0000;8;;;
180402;0000;15;;;
180403;0000;11;;;
180404;0000;18;;;
180405;0000;26;;;
180406;0000;38;;;
180407;0000;52;;;
180408;0000;46;;;
180409;0000;17;;;
180410;0000;11;;;
180411;0000;47;;;
180412;0000;24;;;
180413;0000;36;;;
180414;0000;59;;;
180415;0000;43;;;
180416;0000;46;;;
180417;0000;48;;;
180418;0000;56;;;
180419;0000;47;;;
180420;0000;22;;;
180421;0000;20;;;
180422;0000;37;;;
180423;0000;74;;;
180424;0000;56;;;
180425;0000;43;;;
180426;0000;30;;;
180427;0000;49;;;
180428;0000;73;;;
180429;0000;;;;
180430;0000;70;;;
180501;0000;22;;;
180502;0000;18;;;
180503;0000;37;;;
180504;0000;91;;;
180505;0000;59;;;
180506;0000;80;;;
180507;0000;64;;;
180508;0000;20;;;
180509;0000;27;;;
180510;0000;51;;;
180511;0000;72;;;
180512;0000;60;;;
180513;0000;11;;;
180514;0000;28;;;
180515;0000;70;;;
180516;0000;50;;;
180517;0000;23;;;
180518;0000;67;;;
180519;0000;62;;;
180520;0000;72;;;
180521;0000;146;;;
180522;0000;188;;;
180523;0000;194;;;
180524;0000;121;;;
180525;0000;70;;;
180526;0000;35;;;
180527;0000;35;;;
180528;0000;25;;;
180529;0000;68;;;
180530;0000;75;;;
180531;0000;99;;;
180601;0000;85;;;
180602;0000;149;;;
180603;0000;110;;;
180604;0000;92;;;
180605;0000;47;;;
180606;0000;115;;;
180607;0000;74;;;
180608;0000;52;;;
180609;0000;32;;;
180610;0000;39;;;
180611;0000;72;;;
180612;0000;105;;;
180613;0000;112;;;
180614;0000;57;;;
180615;0000;70;;;
180616;0000;180;;;
180617;0000;62;;;
180618;0000;84;;;
180619;0000;75;;;
180620;0000;43;;;
180621;0000;46;;;
180622;0000;44;;;
180623;0000;88;;;
180624;0000;96;;;
180625;0000;18;;;
180626;0000;18;;;
180627;0000;50;;;
180628;0000;66;;;
180629;0000;26;;;
180630;0000;26;;;
180701;0000;71;;;
180702;0000;68;;;
180703;0000;76;;;
180704;0000;5;;;
180705;0000;8;;;
180706;0000;22;;;
180707;0000;100;;;
180708;0000;101;;;
180709;0000;99;;;
180710;0000;68;;;
180711;0000;89;;;
180712;0000;41;;;
180713;0000;12;;;
180714;0000;26;;;
180715;0000;95;;;
180716;0000;69;;;
180717;0000;44;;;
180718;0000;72;;;
180719;0000;97;;;
180720;0000;66;;;
180721;0000;53;;;
180722;0000;88;;;
180723;0000;109;;;
180724;0000;115;;;
180725;0000;190;;;
180726;0000;136;;;
180727;0000;104;;;
180728;0000;79;;;
180729;0000;38;;;
180730;0000;77;;;
180731;0000;123;;;
180801;0000;169;;;
180802;0000;44;;;
180803;0000;39;;;
180804;0000;24;;;
180805;0000;11;;;
180806;0000;10;;;
180807;0000;56;;;
180808;0000;135;;;
180809;0000;153;;;
180810;0000;126;;;
180811;0000;66;;;
180812;0000;35;;;
180813;0000;57;;;
180814;0000;62;;;
180815;0000;96;;;
180816;0000;66;;;
180817;0000;23;;;
180818;0000;102;;;
180819;0000;112;;;
180820;0000;103;;;
180821;0000;50;;;
180822;0000;28;;;
180823;0000;28;;;
180824;0000;43;;;
180825;0000;52;;;
180826;0000;31;;;
180827;0000;61;;;
180828;0000;33;;;
180829;0000;27;;;
180830;0000;99;;;
180831;0000;58;;;
180901;0000;40;;;
180902;0000;37;;;
180903;0000;39;;;
180904;0000;46;;;
180905;0000;32;;;
180906;0000;66;;;
180907;0000;80;;;
180908;0000;77;;;
180909;0000;43;;;
180910;0000;47;;;
180911;0000;31;;;
180912;0000;25;;;
180913;0000;24;;;
180914;0000;26;;;
180915;0000;51;;;
180916;0000;23;;;
180917;0000;15;;;
180918;0000;16;;;
180919;0000;13;;;
180920;0000;8;;;
180921;0000;9;;;
180922;0000;10;;;
180923;0000;29;;;
180924;0000;37;;;
180925;0000;25;;;
180926;0000;39;;;
180927;0000;9;;;
180928;0000;10;;;
180929;0000;7;;;
180930;0000;15;;;
181001;0000;33;;;
181002;0000;24;;;
181003;0000;47;;;
181004;0000;24;;;
181005;0000;26;;;
181006;0000;20;;;
181007;0000;15;;;
181008;0000;11;;;
181009;0000;29;;;
181010;0000;28;;;
181011;0000;12;;;
181012;0000;28;;;
181013;0000;28;;;
181014;0000;15;;;
181015;0000;11;;;
181016;0000;10;;;
181017;0000;12;;;
181018;0000;12;;;
181019;0000;10;;;
181020;0000;14;;;
181021;0000;21;;;
181022;0000;23;;;
181023;0000;18;;;
181024;0000;22;;;
181025;0000;25;;;
181026;0000;10;;;
181027;0000;8;;;
181028;0000;7;;;
181029;0000;6;;;
181030;0000;11;;;
181031;0000;16;;;
181101;0000;15;;;
181102;0000;10;;;
181103;0000;10;;;
181104;0000;9;;;
181105;0000;15;;;
181106;0000;12;;;
181107;0000;10;;;
181108;0000;10;;;
181109;0000;9;;;
181110;0000;10;;;
181111;0000;15;;;
181112;0000;13;;;
181113;0000;8;;;
181114;0000;5;;;
181115;0000;7;;;
181116;0000;14;;;
181117;0000;11;;;
181118;0000;;10;;
181119;0000;8;;;
181120;0000;8;;;
181121;0000;3;;;
181122;0000;7;;;
181123;0000;7;;;
181124;0000;7;;;
181125;0000;6;;;
181126;0000;7;;;
181127;0000;6;;;
181128;0000;7;;;
181129;0000;6;;;
181130;0000;6;;;
181201;0000;8;;;
181202;0000;9;;;
181203;0000;9;;;
181204;0000;7;;;
181205;0000;5;;;
181206;0000;9;;;
181207;0000;12;;;
181208;0000;8;;;
181209;0000;6;;;
181210;0000;7;;;
181211;0000;4;;;
181212;0000;5;;;
181213;0000;5;;;
181214;0000;5;;;
181215;0000;6;;;
181216;0000;5;;;
181217;0000;6;;;
181218;0000;7;;;
181219;0000;5;;;
181220;0000;4;;;
181221;0000;4;;;
181222;0000;6;;;
181223;0000;4;;;
181224;0000;4;;;
181225;0000;3;;;
181226;0000;8;;;
181227;0000;11;;;
181228;0000;6;;;
181229;0000;11;;;
181230;0000;8;;;
181231;0000;10;;;
190101;0000;;6;;
190102;0000;;6;;
190103;0000;;6;;
190104;0000;;8;;
190105;0000;;3;;
190106;0000;;3;;
190107;0000;;3;;
190108;0000;;;2;
190109;0000;;;3;
190110;0000;;;3;
190111;0000;;;2;
190112;0000;;6;;
190113;0000;;3;;
190114;0000;;7;;
190115;0000;;;;
190116;0000;;;;
190117;0000;;6;;
190118;0000;;8;;
190119;0000;;7;;
190120;0000;;4;;
190121;0000;;7;;
190122;0000;;7;;
190123;0000;;9;;
190124;0000;;11;;
190125;0000;;8;;
190126;0000;;9;;
190127;0000;;8;;
190128;0000;;8;;
190129;0000;;4;;
190130;0000;;6;;
190131;0000;;7;;
190201;0000;;8;;
190202;0000;;9;;
190203;0000;;13;;
190204;0000;;56;;
190205;0000;;5;;
190206;0000;;6;;
190207;0000;;7;;
190208;0000;;7;;
190209;0000;;7;;
190210;0000;;4;;
190211;0000;;5;;
190212;0000;;7;;
190213;0000;;13;;
190214;0000;;6;;
190215;0000;;18;;
190216;0000;;32;;
190217;0000;;15;;
190218;0000;;8;;
190219;0000;;7;;
190220;0000;;6;;
190221;0000;;6;;
190222;0000;;2;;
190223;0000;;4;;
190224;0000;;4;;
190225;0000;;9;;
190226;0000;;7;;
190227;0000;;7;;
190228;0000;;11;;
190301;0000;;8;;
190302;0000;;5;;
190303;0000;;6;;
190304;0000;;9;;
190305;0000;;16;;
190306;0000;;10;;
190307;0000;;5;;
190308;0000;;7;;
190309;0000;;8;;
190310;0000;;22;;
190311;0000;;10;;
190312;0000;;13;;
190313;0000;;13;;
190314;0000;;12;;
190315;0000;;10;;
190316;0000;;6;;
190317;0000;;5;;
190318;0000;;8;;
190319;0000;;12;;
190320;0000;;10;;
190321;0000;;5;;
190322;0000;;6;;
190323;0000;;12;;
190324;0000;;9;;
190325;0000;;17;;
190326;0000;;27;;
190327;0000;;19;;
190328;0000;;22;;
190329;0000;;24;;
190330;0000;;32;;
190331;0000;;17;;
190401;0000;;12;;
190402;0000;;11;;
190403;0000;;12;;
190404;0000;;16;;
190405;0000;;22;;
190406;0000;;19;;
190407;0000;;18;;
190408;0000;;11;;
190409;0000;;14;;
190410;0000;;11;;
190411;0000;;16;;
190412;0000;;14;;
190413;0000;;11;;
190414;0000;;37;;
190415;0000;;30;;
190416;0000;;30;;
190417;0000;;18;;
190418;0000;;23;;
190419;0000;;28;;
190420;0000;;52;;
190421;0000;;40;;
190422;0000;;25;;
190423;0000;;31;;
190424;0000;;79;;
190425;0000;;66;;
190426;0000;;45;;
190427;0000;;42;;
190428;0000;;25;;
190429;0000;;22;;
190430;0000;;40;;
190501;0000;;12;;
190502;0000;;11;;
190503;0000;;5;;
190504;0000;;14;;
190505;0000;;13;;
190506;0000;;10;;
190507;0000;;13;;
190508;0000;;15;;
190509;0000;;26;;
190510;0000;;35;;
190511;0000;;18;;
190512;0000;;28;;
190513;0000;;37;;
190514;0000;;64;;
190515;0000;;78;;
190516;0000;;56;;
190517;0000;;27;;
190518;0000;;46;;
190519;0000;;64;;
190520;0000;;70;;
190521;0000;;106;;
190522;0000;;88;;
190523;0000;;59;;
190524;0000;;111;;
190525;0000;;124;;
190526;0000;;97;;
190527;0000;;68;;
190528;0000;;89;;
190529;0000;;24;;
190530;0000;;7;;
190531;0000;;7;;
190601;0000;;12;;
190602;0000;;17;;
190603;0000;;45;;
190604;0000;;11;;
190605;0000;;13;;
190606;0000;;28;;
190607;0000;;32;;
190608;0000;;26;;
190609;0000;;16;;
190610;0000;;59;;
190611;0000;;83;;
190612;0000;;53;;
190613;0000;;25;;
190614;0000;;72;;
190615;0000;;90;;
190616;0000;;57;;
190617;0000;;87;;
190618;0000;;38;;
190619;0000;;118;;
190620;0000;;84;;
190621;0000;;33;;
190622;0000;;38;;
190623;0000;;18;;
190624;0000;;25;;
190625;0000;;16;;
190626;0000;;13;;
190627;0000;;38;;
190628;0000;;34;;
190629;0000;;30;;
190630;0000;;31;;
190701;0000;;46;;
190702;0000;;20;;
190703;0000;;23;;
190704;0000;;50;;
190705;0000;;70;;
190706;0000;;44;;
190707;0000;;12;;
190708;0000;;10;;
190709;0000;;7;;
190710;0000;;17;;
190711;0000;;19;;
190712;0000;;11;;
190713;0000;;16;;
190714;0000;;25;;
190715;0000;;84;;
190716;0000;;35;;
190717;0000;;17;;
190718;0000;;46;;
190719;0000;;28;;
190720;0000;;9;;
190721;0000;;16;;
190722;0000;;107;;
190723;0000;;127;;
190724;0000;;105;;
190725;0000;;36;;
190726;0000;;81;;
190727;0000;;108;;
190728;0000;;19;;
190729;0000;;12;;
190730;0000;;13;;
190731;0000;;15;;
190801;0000;;33;;
190802;0000;;86;;
190803;0000;;123;;
190804;0000;;76;;
190805;0000;;19;;
190806;0000;;34;;
190807;0000;;44;;
190808;0000;;30;;
190809;0000;;56;;
190810;0000;;23;;
190811;0000;;13;;
190812;0000;;62;;
190813;0000;;74;;
190814;0000;;54;;
190815;0000;;35;;
190816;0000;;17;;
190817;0000;;10;;
190818;0000;;24;;
190819;0000;;35;;
190820;0000;;37;;
190821;0000;;34;;
190822;0000;;59;;
190823;0000;;33;;
190824;0000;;22;;
190825;0000;;19;;
190826;0000;;;;
190827;0000;;15;;
190828;0000;;21;;
190829;0000;;18;;
190830;0000;;22;;
190831;0000;;25;;
190901;0000;;26;;
190902;0000;;22;;
190903;0000;;39;;
190904;0000;;48;;
190905;0000;;36;;
190906;0000;;29;;
190907;0000;;24;;
190908;0000;;12;;
190909;0000;;21;;
190910;0000;;36;;
190911;0000;;36;;
190912;0000;;31;;
190913;0000;;23;;
190914;0000;;11;;
190915;0000;;14;;
190916;0000;;27;;
190917;0000;;14;;
190918;0000;;12;;
190919;0000;;21;;
190920;0000;;22;;
190921;0000;;25;;
190922;0000;;26;;
190923;0000;;14;;
190924;0000;;14;;
190925;0000;;9;;
190926;0000;;15;;
190927;0000;;14;;
190928;0000;;15;;
190929;0000;;13;;
